gene_id,pyrEplusFe2,pyrEplusFe3,troRplusFe1,troRplusFe2,troRplusFe3
HVO_RS19060,1147,1440,1286,1409,469
HVO_RS19065,3047,3531,4634,3876,2870
HVO_RS19070,2771,3130,3038,2291,1937
HVO_RS19075,726,844,1380,1029,773
HVO_RS19080,1672,2179,5001,4427,2977
HVO_RS19085,32,44,95,71,54
HVO_RS19090,173,212,337,292,222
HVO_RS19095,323,407,715,585,426
HVO_RS19100,381,519,1381,1205,706
HVO_RS19105,132,198,580,498,326
HVO_RS19110,38,57,147,93,74
HVO_RS19115,242,265,691,538,381
HVO_RS19120,41,45,133,108,68
HVO_RS19130,332,577,1108,810,521
HVO_RS19135,12401,14963,9257,6557,6515
HVO_RS19140,237,333,525,437,303
HVO_RS19145,841,1031,1425,1114,728
HVO_RS19155,95,117,181,167,97
HVO_RS19160,1451,1725,2654,1892,1456
HVO_RS19170,42,66,97,97,36
HVO_RS19175,203,266,543,380,315
HVO_RS19185,343,413,775,668,451
HVO_RS19195,75677,101649,126536,92492,77520
HVO_RS19200,808,1125,1852,1511,984
HVO_RS19205,1551,1742,3097,2489,1304
HVO_RS19215,162,168,375,317,158
HVO_RS19225,808,1203,1983,1389,1106
HVO_RS19230,1433,1887,2911,2261,1711
HVO_RS19235,156,243,328,280,178
HVO_RS19240,44,85,52,52,33
HVO_RS19245,179,202,242,209,189
HVO_RS19250,172,247,733,619,358
HVO_RS19255,8762,11762,28326,20469,12925
HVO_RS19260,484,561,917,760,545
HVO_RS19265,1953,2512,2118,1474,1296
HVO_RS19270,5136,6551,10055,9502,6821
HVO_RS19275,4787,5982,13226,12147,6864
HVO_RS19280,2588,3769,5582,4507,2799
HVO_RS19285,3339,4808,8384,7271,4278
HVO_RS19295,733,976,1315,1035,860
HVO_RS19305,0,0,0,0,0
HVO_RS19310,461,680,953,840,586
HVO_RS19315,632,829,973,767,604
HVO_RS19320,652,644,902,662,551
HVO_RS19325,43,73,86,87,68
HVO_RS19330,121,253,351,287,218
HVO_RS19335,71,89,116,75,98
HVO_RS19340,108,192,279,321,199
HVO_RS19345,6144,8629,9535,6830,5679
HVO_RS19350,0,2,0,0,0
HVO_RS19360,652,844,1679,1274,925
HVO_RS19365,232,325,860,640,393
HVO_RS19370,0,0,0,0,0
HVO_RS19375,210,312,354,340,227
HVO_RS19380,36,47,78,45,39
HVO_RS19390,115,158,211,169,131
HVO_RS19400,2905,4037,6590,4995,4072
HVO_RS19405,148,196,620,443,307
HVO_RS19410,328,456,869,686,421
HVO_RS19420,145,211,462,411,262
HVO_RS19425,104,159,296,308,176
HVO_RS19430,27,35,69,50,30
HVO_RS19435,69,113,319,205,155
HVO_RS19450,1127,1648,3420,3688,1706
HVO_RS19455,70,80,193,197,114
HVO_RS19460,34,49,112,89,52
HVO_RS19465,171,250,417,379,281
HVO_RS19470,255,335,249,222,200
HVO_RS19475,497,641,583,453,411
HVO_RS19480,1618,2564,2562,1715,1665
HVO_RS19490,0,0,3,1,2
HVO_RS19510,589,744,929,746,556
HVO_RS19520,666,900,993,658,645
HVO_RS19530,2,1,7,11,3
HVO_RS19535,63,65,53,49,48
HVO_RS19545,636,776,1138,973,677
HVO_RS19550,1,4,6,5,4
HVO_RS19555,255,342,713,580,373
HVO_RS19560,0,0,2,0,0
HVO_RS19565,9,13,5,4,1
HVO_RS19570,59,75,32,45,18
HVO_RS19575,62,91,47,53,25
HVO_RS19580,269,405,622,622,340
HVO_RS19585,1803,2281,2068,1640,1083
HVO_RS19590,277,324,394,331,305
HVO_RS19605,15,24,52,55,28
HVO_RS19610,33,39,27,27,27
HVO_RS19615,77,107,150,132,93
HVO_RS19620,39,35,47,42,41
HVO_RS19625,148,214,226,168,210
HVO_RS19630,816,982,1963,1522,917
HVO_RS19740,77,121,120,136,88
HVO_RS19745,27,72,58,46,37
HVO_RS19770,0,1,0,1,0
HVO_RS19775,56,61,89,60,42
HVO_RS19780,5,10,6,3,6
HVO_RS19800,152,244,603,500,381
HVO_RS19825,34,71,69,57,40
HVO_RS19830,26,45,30,31,25
HVO_RS19855,273,424,383,293,295
HVO_RS19875,287,353,696,495,378
HVO_RS19920,9,9,19,16,8
HVO_RS19930,8030,10469,11525,9496,7152
HVO_RS19940,0,0,0,0,0
HVO_RS19945,15,32,32,22,26
HVO_RS19950,187,302,487,409,308
HVO_RS19970,57,95,87,68,63
HVO_RS19975,850,1209,1376,1131,779
HVO_RS19990,24,51,50,35,38
HVO_RS19995,317,472,623,454,290
HVO_RS20005,95,134,220,206,120
HVO_RS20010,62,60,163,127,84
HVO_RS20015,71,79,182,164,74
HVO_RS20020,93,120,211,208,132
HVO_RS20025,136,128,219,149,135
HVO_RS20035,903,1282,1721,1337,966
HVO_RS20050,71,115,121,103,77
HVO_RS20055,0,0,4,0,0
HVO_RS20060,123,189,267,267,152
HVO_RS20065,27,22,52,64,30
HVO_RS20100,154,225,587,452,297
HVO_RS20105,0,1,2,0,0
HVO_RS20130,9793,13619,12238,8780,7364
HVO_RS20140,777,908,1998,1411,1029
HVO_RS20145,467,561,1023,722,535
HVO_RS20155,143,203,410,294,238
HVO_RS20160,340,478,810,652,477
HVO_RS20165,183,251,425,289,197
HVO_RS20170,12,37,45,55,39
HVO_RS20175,294,350,300,195,177
HVO_RS20185,73,83,150,195,120
HVO_RS20190,32,49,88,71,40
HVO_RS20205,120,176,160,99,101
HVO_RS20230,275,374,873,719,452
HVO_RS20235,896,1228,2610,2020,1382
HVO_RS20240,266,367,1333,1144,543
HVO_RS20260,322,454,1347,1217,695
HVO_RS20265,97,130,366,410,234
HVO_RS20270,12,20,28,23,21
HVO_RS20305,2628,4190,9209,4992,3956
HVO_RS20310,169,289,443,279,262
HVO_RS20315,30,53,90,74,49
HVO_RS20335,2189,3529,4440,3622,2726
HVO_RS20350,4036,5029,4563,3594,3082
HVO_RS20365,11,9,30,31,25
HVO_RS20370,56,55,569,420,239
HVO_RS20380,347,485,1032,934,646
HVO_RS20385,385,556,752,810,448
HVO_RS20390,281,339,919,987,486
HVO_RS20405,1593,2050,1321,1348,752
HVO_RS20410,22,25,41,30,19
HVO_RS20445,303,398,689,538,429
HVO_RS20460,864,1153,985,786,735
HVO_RS20465,65,92,140,111,59
HVO_RS20470,2509,3797,7853,4741,3770
HVO_RS20495,9167,12007,11333,9218,7526
HVO_RS20505,44,60,103,61,50
HVO_RS20510,4,6,16,13,9
HVO_RS20525,9,11,33,24,15
HVO_RS20530,4,1,3,4,4
HVO_RS20535,336,346,616,438,378
HVO_RS20540,938,1152,929,781,689
HVO_RS20545,53,66,118,79,63
HVO_RS20550,43,56,48,41,42
HVO_RS20570,131,151,295,224,142
HVO_RS20575,13,14,6,3,0
HVO_RS20605,33,62,106,97,79
HVO_RS20610,60,82,125,94,54
HVO_RS20615,61,129,164,171,126
HVO_RS20620,8,6,11,12,6
HVO_RS20625,18,15,32,24,20
HVO_RS20630,183,249,383,289,205
HVO_RS20635,169,204,391,286,224
HVO_RS20640,27,27,76,48,40
HVO_RS20655,40,41,114,70,55
HVO_RS20665,65,82,92,115,53
HVO_RS20670,97,146,278,200,155
HVO_RS20685,43,96,398,191,118
HVO_RS20690,5,4,27,21,18
HVO_RS20695,0,0,0,0,0
HVO_RS20700,18982,21102,9855,8834,8608
HVO_RS20705,113,242,99,75,73
HVO_RS20710,0,9,10,7,3
HVO_RS20715,19,40,79,41,23
HVO_RS20720,1,3,3,7,2
HVO_RS20725,15,14,38,41,25
HVO_RS20730,197,294,357,317,209
HVO_RS20735,0,0,0,0,0
HVO_RS20740,3,3,3,0,1
HVO_RS20745,5,9,6,6,2
HVO_RS20750,0,0,0,0,0
HVO_RS20755,2,1,6,4,2
HVO_RS20760,2,1,4,2,4
HVO_RS20765,67,87,122,102,85
HVO_RS20770,1,5,6,4,1
HVO_RS20775,1211,2338,1378,1042,813
HVO_RS20780,1,5,5,9,4
HVO_RS20785,1379,2470,1443,955,914
HVO_RS20790,556,656,676,511,371
HVO_RS20795,2161,3216,3277,2536,2244
HVO_RS20800,845,1321,308,193,144
HVO_RS20805,30,54,14,21,6
HVO_RS20810,20,32,35,29,29
HVO_RS20815,39,62,97,74,74
HVO_RS20820,0,2,7,8,1
HVO_RS20825,187,256,473,402,237
HVO_RS20830,0,4,1,4,3
HVO_RS20835,1,0,2,1,0
HVO_RS20840,12,24,56,51,21
HVO_RS20845,1473,1858,3189,2669,2141
HVO_RS20850,1863,2818,2489,1862,1528
HVO_RS20855,141,182,225,223,151
HVO_RS20860,23,58,53,35,27
HVO_RS20865,22,21,12,11,11
HVO_RS20870,97,183,289,243,191
HVO_RS20875,231,372,235,229,157
HVO_RS20880,204,331,221,158,152
HVO_RS20885,508,571,1157,892,630
HVO_RS20890,74,117,78,51,49
HVO_RS20895,199,339,400,326,272
HVO_RS20900,340,490,771,562,414
HVO_RS20905,30,26,46,41,20
HVO_RS20910,127,274,659,639,455
HVO_RS20915,145,300,272,251,162
HVO_RS20920,5693,8156,5875,3915,3303
HVO_RS20925,22,19,30,22,16
HVO_RS20930,88,156,160,120,87
HVO_RS20935,0,0,0,0,0
HVO_RS20940,424,1001,283,252,250
HVO_RS20945,17,17,15,20,16
HVO_RS20950,1148,2020,1123,792,727
HVO_RS20955,4508,6185,7837,7173,7091
HVO_RS20960,212,254,312,254,210
HVO_RS20965,320,392,425,340,336
HVO_RS20970,1132,1535,1422,943,1277
HVO_RS20975,1119,1413,1816,1563,918
HVO_RS20980,3260,4017,5565,4248,3892
HVO_RS20985,1803,1996,3549,2294,1990
HVO_RS20990,834,1063,1491,1159,936
HVO_RS20995,244,495,341,277,244
HVO_RS21000,3,8,7,9,2
HVO_RS21005,1325,2397,1358,1065,1009
HVO_RS21010,55,83,99,104,58
HVO_RS21015,712,1241,1846,1492,1075
HVO_RS21020,27,32,49,48,36
HVO_RS21025,0,2,6,2,1
HVO_RS21030,268,396,181,145,128
HVO_RS21035,24,36,35,35,14
HVO_RS21040,36,31,37,27,23
HVO_RS21045,3,2,3,3,2
HVO_RS21050,100,135,116,121,59
HVO_RS21055,21,24,35,35,22
HVO_RS21060,25,36,26,16,17
HVO_RS21065,268,464,311,288,210
HVO_RS21070,153,261,259,189,142
HVO_RS21075,102,93,104,63,79
HVO_RS21080,67,117,251,206,171
HVO_RS21085,2,1,0,3,0
HVO_RS21090,8,23,15,13,11
HVO_RS21095,35,53,36,28,24
HVO_RS21100,136,258,268,212,174
HVO_RS21105,273,499,359,281,241
HVO_RS21110,36,64,70,61,38
HVO_RS21115,15,31,43,15,17
HVO_RS21120,69,92,213,194,113
HVO_RS21125,0,3,1,2,1
HVO_RS21135,447,661,648,493,333
aceA,42,59,177,147,101
acs,10759,14136,20646,17250,11694
ade,1,1,2,1,1
aglD,7527,8222,6369,4876,4318
aglJ,420,657,919,754,502
aglQ,139,149,716,613,330
ahaH,441,602,757,584,371
argF,4871,6367,15460,19706,7257
argH,33402,37759,81606,65750,36347
aroA,2259,2430,3953,3317,2047
aroC,818,888,1502,1301,659
artA,1671,2012,1888,1459,1230
asd,277,347,1036,1034,432
aspS,3845,5369,10900,8180,5015
bcp,1125,1471,2213,1694,1195
bioB,664,828,781,556,415
bluB,28,40,63,36,28
btuC,512,621,561,488,344
cadA,111,169,258,205,185
carA,10099,12290,39162,30634,15834
carB,5029,6385,19525,16145,8069
cas1b,86,108,175,151,79
cas2,5,6,23,21,6
cas4,91,178,114,75,47
cas5b,199,303,585,777,259
cas6,9574,12664,9056,6842,5482
cas7b,500,767,1214,1528,633
cas8b,3683,5185,7235,7132,4267
cbiG,454,625,1144,1495,497
cbiQ,255,326,797,614,386
cbiT,365,462,767,890,335
cdd,172,222,329,323,225
coaBC,1606,1859,2867,2172,1668
cobA,328,431,933,739,463
cobD,514,622,1442,1196,671
cobJ,234,305,600,1043,344
cobM,411,495,961,1203,467
cobN,392,510,773,748,406
cobS,111,122,415,448,187
cofC,744,1014,2102,1701,1044
cofG,548,611,833,670,479
cofH,769,925,2046,1575,989
corA,326,422,905,730,579
coxB,2682,3438,7188,5706,4029
crtI,1918,2631,3476,2709,2160
csg,10129751,13356593,9573696,7431370,6938185
cyaB,114,149,254,196,119
dapB,1669,1941,1078,1026,659
dapF,557,599,1222,1214,497
deoC,475,611,1126,878,566
dgoD,428,543,989,741,564
dhaK,10030,12125,23711,17266,12264
dhaL,6764,8778,9986,6860,5988
dinB,1678,2112,2167,1765,1436
dnaJ,1483,1781,2958,2229,1655
dnaK,9950,12531,11323,9619,7410
dph2,1224,1688,4347,3366,2448
eda,3534,4610,7851,5670,4406
eif1A,6233,8344,10930,7579,6408
endA,343,416,710,505,377
engB,329,465,525,396,345
eno,16269,20112,32168,21765,16640
fdhF,1409,1743,1592,1408,888
fen,717,878,1533,1226,851
ffh,13112,16449,17171,12070,10461
ffs,1652480,1015092,1486090,1111284,1118044
flaJ,20,15,49,40,27
fliE,683,873,1190,899,679
folD,7265,9812,7995,4979,4444
folP,5269,6566,8934,7433,5254
ftsY,6704,8433,7333,5617,4437
ftsZ,58371,76699,146972,123735,83393
fxsA,2589,3068,3961,3143,2774
galK,985,1106,2394,1960,1255
gap,135135,174060,63798,46830,41505
gatA,1833,2379,4449,3468,2410
gatB,1186,1582,3362,3128,1992
gatC,259,337,490,385,243
gatD,2102,2690,3813,2785,1988
gatE,2755,3461,4892,3867,2566
gcvH,1588,2207,4147,3285,2087
gcvPA,3702,4656,9170,7511,4490
gcvPB,2544,3459,7864,6628,3536
gcvT,5084,6516,9708,6992,4803
glmM,1099,1507,2164,1744,1121
glmS,22,38,67,52,28
glnA,11851,14508,25102,19253,9883
glpA,557,772,859,707,476
glpB,279,371,507,465,277
glpK,1885,2660,3369,2644,1901
gltB,29541,34489,143117,129722,64774
glyS,1590,2054,5856,4746,2661
gnd,509,666,1417,957,676
guaA,1229,1561,2481,2010,1288
guaB,9864,12685,14496,10884,7577
gyrA,1291,1738,3009,3047,1893
gyrB,1706,2311,3460,3137,2220
hemB,1944,2313,3449,2603,2012
hemC,528,647,1043,820,588
hflX,13590,17573,20788,16619,13251
hisB,400,570,906,631,478
hisD,2121,2692,3152,2222,1888
hisE,144,211,247,170,150
hisF,1739,2269,2656,2154,1681
hisH,3588,4573,5816,4158,3271
hisI,577,782,1480,1072,750
hmgA,1559,1808,2808,2078,1471
htpX,2230,3193,3588,2492,2297
hutG,1466,1799,5515,3899,3589
hutH,684,929,3098,2421,1902
hutU,4505,5868,12909,8393,8953
icd,11944,16661,19204,12902,8353
ilvB,25507,27897,88938,89061,53965
ilvC,10101,11239,37891,46060,26035
ilvD,6304,7495,36778,22005,15373
ilvN,5951,6688,22918,26541,15137
infB,1020,1305,1799,1394,1028
katG,39403,53553,75238,59883,44278
kynU,519,596,828,672,530
larB,299,348,531,390,276
larC,1542,2105,3646,2343,1933
larE,1607,2020,3213,2388,1900
leuB,4486,4973,20708,25685,11966
leuC,8903,10691,36537,44724,23795
leuD,3821,4540,18760,24052,11754
leuS,2079,2770,16753,9693,6352
ligA,525,647,1357,976,764
lipA,2913,4128,6390,4554,3685
lonB,142471,165829,131181,98513,99379
lpdA,2564,3416,8846,7403,4718
lwrS,1495,1930,3240,2312,1686
lysA,1697,1960,3360,3401,1469
lysW,2390,3807,4263,4249,1880
lysX,23228,30110,56423,49792,21542
malQ,1214,1677,4552,3608,2254
mce,476,665,711,574,392
meaB,1455,1595,3069,2283,1778
menC,101,115,216,185,98
menD,252,356,795,847,515
menE,2051,2351,4237,3607,2257
metG,3396,4587,5075,3936,3196
metX,106,136,397,365,183
mfnA,1575,1853,2563,1987,1598
minD,5572,7074,13068,12302,7457
moaA,9645,13658,16266,11199,7777
moaC,1925,2331,2649,1980,1583
moeB,595,753,822,553,491
msrA,2635,3636,4253,3168,2455
msrB,733,932,1443,977,852
mtnP,623,829,877,680,425
mutL,450,541,1564,1541,718
mutS,1208,1755,3238,2623,1710
mvk,1289,1543,1481,1170,1079
nadA,26568,33403,76789,67495,46594
nadC,4365,5624,23185,25748,12486
ndk,1606,2380,5474,3760,2353
nhaC,35,50,222,212,93
nikR,125,173,367,285,157
nirK,242,323,349,337,197
npdG,3200,4025,5823,4257,3047
nrfD,139,147,175,140,125
nth,254,365,465,371,294
nucS,162,182,351,306,204
nuoK,719,1033,1871,1461,811
nuoL,6882,9436,18542,15267,8451
paaA,34,31,28,26,20
paaC,29,24,31,22,24
pabB,376,454,725,612,390
panB,1174,1489,2423,1914,1471
pdhA,523,633,1906,1451,983
pdxA,46,67,157,106,68
pdxS,2651,3716,7847,5590,3956
pdxT,405,587,946,713,516
pepF,4280,5277,7033,5225,4110
pfdA,5079,6041,4759,3701,2939
pheA,2330,2918,4471,3554,2445
phnC,269,288,1180,951,504
phnD,1171,1611,6727,5202,2847
phnE,220,341,689,667,369
phoU,13988,17638,13596,9024,8283
polX,3058,4144,7935,7452,4570
ppc,2486,3281,7732,8344,3903
ppk1,3048,4215,5107,5221,3209
ppk2,281,379,305,245,144
ppsA,1661,2143,3010,2871,1667
priS,675,837,1753,1393,948
proB,769,907,1415,1220,798
proC,631,850,1415,1117,773
prs,317,433,711,622,450
psmA,7713,9324,14828,11432,8460
psmB,4335,5665,12394,9021,6657
pstA,559,707,1333,1053,635
pstB,9,8,23,15,11
pstC,420,522,976,772,474
ptsP,7621,9703,11634,8309,6896
pucL,7,17,23,25,13
purB,872,1220,2221,1397,1070
purD,2861,3556,5967,4299,3007
purE,2688,3265,6845,5123,3397
purF,15912,21592,25552,18569,13559
purH,6220,8178,10314,7307,5711
purL,51330,58173,48656,32604,29226
purQ,6308,7500,12082,8944,6622
purS,1501,2130,2279,1856,1375
pyk,5553,7065,12424,9685,6817
pyrB,888,1119,1764,1752,1103
pyrF,179,184,391,385,219
pyrG,3098,4083,5570,4242,2941
queC,3961,1798,127,110,82
radA,904,1134,1106,941,707
radB,675,854,1318,941,668
rbcL,2366,3296,7051,4896,3649
rfbB,1359,1762,3346,2504,1577
rfbD,718,972,1421,1139,779
rhcB,94,108,165,153,109
rhcC,8,11,39,26,13
rhcD,340,428,940,739,574
rhcE,27,45,87,89,59
rhcF,906,1032,1902,1423,802
ribB,281,295,852,604,413
rimI,511,619,820,634,489
rnpB,1207267,1406846,1132874,794467,714692
rnz,61,89,145,115,74
rocF,4634,6243,9198,6557,4976
rpiA,825,1034,1690,1294,940
rpmC,123,183,763,884,420
rpoA2,201,256,956,950,485
rpoB,531,689,1660,1639,823
rrf,0,0,0,0,0
sdhC,2195,2906,4249,3462,2427
secY,3292,4312,12160,10764,5788
sepF,1404,2095,3581,3258,1709
serB,797,984,1173,926,582
serS,1829,2253,5006,3781,2467
sfsA,22,22,64,53,12
smc,2026,2753,6266,7287,3287
solA,593,825,1539,1185,948
speB,2034,2587,3221,2412,1712
sppA,2129,2680,3593,2711,2155
sucC,3763,5252,6093,4976,2639
sucD,2620,3538,4319,3476,1789
sufB,19479,26768,30534,23468,17099
sufD,15144,20434,25726,20168,14388
surE,854,1115,1660,1393,964
tadA,4273,5485,7837,6016,4475
tatA,1320,1760,873,617,538
tenA,12,17,19,38,14
tgtA,234,281,549,428,296
thiC,205,271,473,774,338
thiD,148,179,226,207,146
thiE,44,56,97,114,52
thiI,1069,1239,1948,1595,977
thiL,521,611,897,657,479
thiM,105,154,186,171,86
thpR,240,326,442,307,262
thrS,3688,5104,9015,7011,4969
thyA,554,738,987,806,606
tpiA,6317,8224,10648,7948,5669
trkA,1931,2460,3522,2949,2134
trmY,194,239,383,235,147
trpB,415,522,1902,1925,1000
trpD,79,89,1270,1260,694
trpE,115,115,1712,1848,899
truA,612,832,1349,1036,723
truD,1374,1524,1549,1225,975
trxA,3289,4233,6752,4533,3794
tuf,36157,47170,77677,59099,39878
udk,145,146,267,229,162
ugpC,887,1165,1215,1041,907
upp,383,548,1186,1022,594
uppS,5696,7013,8192,5848,5001
uraD,9,7,16,11,9
uraH,2,4,1,7,5
ureC,115,130,271,253,164
ureG,33,31,95,104,43
uvrA,4900,6427,9983,8395,5858
uvrB,1347,1719,3063,2332,1777
vanZ,69,65,93,112,46
wecB,8,20,9,16,8
yciH,23320,35714,46899,30844,29348
yjjX,665,762,827,652,467
yqeC,408,495,553,487,275
