"","Locus","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"424","HVO_RS14900",17.5893073070745,1.85868863201183,0.633863445537534,2.93231711829606,0.00336443009939533,0.00913030062124286
"425","HVO_RS05910",31.5134799604037,1.27680615767289,0.435932605527072,2.92890722438426,0.00340155934436691,0.00920464878379115
"426","HVO_RS07240",35.4366326587701,-1.13630632287971,0.390155351844393,-2.91244581807738,0.00358610408035191,0.00965568095086924
"427","HVO_RS14480",33.400123583799,1.30218546927939,0.448976714990021,2.90034076557474,0.00372757176844767,0.0099868300283552
"428","HVO_RS01995",28.797491603114,1.26042288948475,0.436622439220344,2.88675701536418,0.00389234699105787,0.0103988338044999
"429","HVO_RS01535",29.2818901205889,-1.13151762562822,0.394351528640294,-2.86931213257787,0.00411365625881958,0.0109360236311416
"430","HVO_RS05450",21.1223469281363,1.76983096234745,0.621648715388977,2.84699528614007,0.00441340158870675,0.0116092669557486
"431","HVO_RS02600",50.8601021427842,1.04838020883222,0.36863434563177,2.84395694881738,0.00445570678494259,0.0116892779247142
"432","HVO_RS04230",20.2301898209305,-1.43010053364348,0.505542258977996,-2.82884468755306,0.00467163641833769,0.0121797385048735
"433","HVO_RS07670",31.5815353794539,1.19358171176191,0.429017066838099,2.7821310712852,0.00540032252507389,0.0138692600898537
"434","HVO_RS06600",30.4312916732526,-1.12776645255254,0.405743044928795,-2.77950901844899,0.00544411418253754,0.0139722414874759
"435","HVO_RS05500",10872.5829323245,-1.00209019263154,0.362607175230193,-2.76356967287088,0.00571728849498643,0.014603985399415
"436","HVO_RS00255",45.3829096903133,1.32419413032729,0.482712341994095,2.74323653059504,0.00608368465478282,0.0154253210784473
"437","HVO_RS12985",17.900000770999,1.55164617721171,0.573364628392336,2.70621189444907,0.0068055606113254,0.0170049113557754
"438","HVO_RS14425",38.1729443588114,-1.05770039710929,0.393906243215919,-2.68515773823243,0.00724955829149474,0.0179945430911263
"439","HVO_RS01500",20.2942937883145,1.42636891794469,0.533729861789245,2.67245477546079,0.00752985233984796,0.0186057683877497
"440","HVO_RS20690",13.7023469686344,1.79707923721211,0.673339471733118,2.6689052293141,0.00760989190345095,0.0187790091785746
"441","HVO_RS19565",6.84364966357669,-2.24870708444755,0.845296248022752,-2.66025915731619,0.00780805470192026,0.0192303847248466
"442","HVO_RS13640",46752.6324664878,-1.46248025461239,0.554545943000641,-2.63725715257951,0.00835794457968227,0.0203724899129755
"443","HVO_RS20865",16.6491437449641,-1.40193512036337,0.533775463366974,-2.62645103901963,0.00862804040799315,0.0209364187706466
"444","HVO_RS00180",33.4831736495186,-1.01764357057799,0.388030403637727,-2.62258720202783,0.0087264932833684,0.021148189680322
"445","HVO_RS21060",24.82971984654,-1.10858536387477,0.430851164871951,-2.57301233989757,0.0100817613050971,0.0240020786766408
"446","HVO_RS01165",32.4437057531704,1.2326643236831,0.481937219976539,2.55772800395684,0.0105358464390899,0.0249106919244232
"447","HVO_RS01910",36.8185434934047,1.14467959432319,0.459891766577637,2.48901954223167,0.012809592449332,0.0295840587520286
"448","HVO_RS02210",26.8965861864889,1.2837487519271,0.516156291165529,2.48713185114585,0.0128777661449232,0.0297118992164358
"449","HVO_RS09000",25.9407405934057,1.13707117317636,0.458868327991573,2.4779900982777,0.0132124811890508,0.0303477937693863
"450","HVO_RS01490",2.87031242377899,4.44798226398588,1.80912542358177,2.45863675674825,0.0139465647790578,0.031783044915166
"451","HVO_RS01485",28.0336456275714,1.19709261291117,0.490334509979574,2.44137948389771,0.0146312709336714,0.0332034180816309
"452","HVO_RS07785",21.44512209041,-1.20781017726108,0.496299181749203,-2.43363322301714,0.0149481334347192,0.0338008301156861
"453","HVO_RS05955",13.7709890006459,1.70160318572365,0.708974809846811,2.40008976636464,0.0163910517311141,0.0366041019473464
"454","HVO_RS01680",7.77823721837456,2.27706419486578,0.957557161995262,2.37799296505815,0.0174071580135849,0.0385771990424086
"455","HVO_RS10225",17.3021304130451,-1.20985059351678,0.510207731808685,-2.37129019826465,0.0177261071633382,0.0391464468178099
"456","HVO_RS04225",16.4273598055873,-1.24342186613956,0.528037792703742,-2.35479710604196,0.0185328216986674,0.0406904611062442
"457","HVO_RS08295",23.7525922292217,1.10703831979098,0.477648760281453,2.31768280763184,0.0204665660662543,0.0444460501886568
"458","HVO_RS04165",16.7880823159344,-1.16595310185612,0.508940412201097,-2.29094226731482,0.0219667529499733,0.0472428802784247
