"","pyrEplusFe2","pyrEplusFe3","troRplusFe1","troRplusFe2","troRplusFe3"
"HVO_RS05300",53.9876912962239,62.7443333353799,75.534257245869,80.0926308021897,72.5986238489359
"HVO_RS05305",834.732765426231,928.403440708249,658.901511867982,601.959351502773,676.000300757305
"HVO_RS05310",823.658367211621,824.184039574906,797.830592159491,815.258673533868,779.542600345131
"HVO_RS05320",718.451584172826,733.789661040884,401.275741618679,369.269182014306,361.802977870107
"HVO_RS05325",164.731673442324,157.392564976885,77.5574962792405,61.544863669051,82.1197548455176
"HVO_RS05330",200.723467639807,233.961920911586,200.975077314901,172.831466467883,197.563468179071
"HVO_RS05335",370.992340189436,395.608338995955,345.299461695401,284.961149590949,238.028274914544
"HVO_RS05340",333.616246215127,282.881231647645,187.486817092425,152.597538686277,163.049368316463
"HVO_RS05345",10427.9302188322,10433.6382093799,9316.34133566459,8251.22713327401,10637.483605931
"HVO_RS05350",8401.31534555854,8536.41972344228,5876.83497893306,5265.03662483868,6399.39017107751
"HVO_RS05355",978.699942216162,1069.84405653207,1195.05985571143,1162.6077671181,1404.36682199581
"HVO_RS05365",24.9173959828726,26.5865819217712,27.650933456077,28.6647310239416,21.4225447423089
"HVO_RS05370",135.661378128973,179.725293791173,162.533535680843,158.499100955912,177.331064811335
"HVO_RS05375",2372.6898174802,2310.90570064035,2082.58737835039,2117.81777447474,1942.31072330268
"HVO_RS05380",422.211431932007,447.718039562626,287.974355749876,376.856904932408,379.655098488697
"HVO_RS05385",4348.08559901126,4570.7651639909,4401.21931059412,5069.44198961649,5029.53744894431
"HVO_RS05390",77.5207875022702,62.7443333353799,53.9530408899064,59.8587030205839,55.9366446049178
"HVO_RS05395",2.76859955365251,10.6346327687085,8.76736914460979,11.8031245392701,3.57042412371816
"HVO_RS05400",685.228389528996,643.395282506862,731.063704058232,634.839484147882,565.317152922042
"HVO_RS05410",566.178608721938,604.047141262641,672.389772090459,786.593942509926,742.648217733377
"HVO_RS05415",195.186268532502,195.677242944236,289.323181772123,327.958246126861,273.732516151725
"HVO_RS05420",19.3801968755676,28.7135084755128,41.1391936785537,44.6832571843795,29.753534364318
"HVO_RS05430",29.0702953133513,29.7769717523837,34.3950635673153,47.2124981570802,32.1338171134634
"HVO_RS05440",105.206783038795,72.3155028272175,93.7434085462124,114.658924095766,105.922582336972
"HVO_RS05445",77.5207875022702,79.7597457653135,76.2086702569928,122.246647013868,127.345127079281
"HVO_RS05450",12.4586979914363,5.31731638435423,24.9532814115817,43.8401768601459,19.0422619931635
"HVO_RS05455",33016.933977083,32009.1811705356,14843.8303748355,13147.8376564226,16592.9510442929
"HVO_RS05460",697.687087520432,929.46690398512,249.532814115817,241.964053055036,343.950857251516
"HVO_RS05465",413.90563327105,393.481412442213,427.577849052508,505.005114215912,457.014287835924
"HVO_RS05470",177.190371433761,195.677242944236,122.743168024537,132.363610904671,127.345127079281
"HVO_RS05475",6295.7953850058,6773.19761039042,4446.40498233941,4506.26433302846,4455.88930640026
"HVO_RS05480",1888.18489559101,1781.30098875867,1373.77930365924,1471.17516578759,1511.47954570735
"HVO_RS05485",494.195020326973,504.081593236781,546.948952021426,560.648415615328,484.387539451097
"HVO_RS05490",2232.87554002075,2127.99001701856,2017.16931627138,1869.95215915007,2095.83896062256
"HVO_RS05495",582.790206043853,727.408881379659,398.578089574184,434.186366980291,446.30301546477
"HVO_RS05500",17385.4208971609,13697.4070060965,6203.25087631699,6491.71849659853,10585.1173854498
"HVO_RS05505",6050.77432450756,5319.44331090797,1841.14752036806,1855.6197936381,3047.95206028073
"HVO_RS05510",726.757382833783,605.110604539511,669.01770703484,663.504215171824,623.634080276105
"HVO_RS05515",2641.24397418449,2612.92927127167,2356.39906086666,2318.47089164233,2293.40242880163
"HVO_RS05520",2472.35940141169,2438.52129386485,2017.8437292825,1896.93072952555,1810.20503072511
"HVO_RS05525",16.611597321915,17.0154124299335,22.9300423782102,18.5477671331387,17.8521206185908
"HVO_RS05530",102.438183485143,98.9020847489887,78.2319092903643,105.385040529197,71.4084824743632
"HVO_RS05535",200.723467639807,203.121485882332,147.022036424995,107.914281501898,113.063430584408
"HVO_RS05540",10055.5535788659,9021.35897769539,5799.95189566494,5416.79108320072,6809.9889453051
"HVO_RS05545",294.855852463992,360.514050859217,231.998075826598,233.5332498127,230.887426667108
"HVO_RS05550",559.257109837807,566.825926572161,650.134142723372,664.347295496058,628.394645774396
"HVO_RS05555",1029.91903395873,990.084310766758,809.97002635972,860.785011042481,837.859527699194
"HVO_RS05560",5508.12881199166,5584.24566684881,3602.03989241238,3492.03870297547,3688.24811980086
"HVO_RS05565",202.107767416633,220.136898312265,147.022036424995,167.772984522482,152.338095945308
"HVO_RS05570",67.8306890644864,57.4270169510257,47.883323789792,42.1540162116788,70.2183410997904
"HVO_RS05575",1130.97291766705,976.259288167437,921.922586206276,956.053087680875,916.408858420994
"HVO_RS05580",1381.5311772726,1383.56572320897,1178.87394344446,1180.31245392701,1221.08505031161
"HVO_RS05585",159.194474335019,176.53490396056,111.952559846556,106.228120853431,95.2113099658175
"HVO_RS05590",771.054975692223,635.951039568766,144.3243843805,123.089727338102,147.577530447017
"HVO_RS05595",130.124179021668,157.392564976885,26.9765204449532,35.4093736178102,34.5140998626089
"HVO_RS05600",1957.39988443232,1703.6681695471,2586.37389765989,2920.43024314511,3779.88900564296
"HVO_RS05605",4568.18926352664,4434.64186455143,3826.61942511661,4537.4583050251,5653.17152922042
"HVO_RS05610",3662.85720948227,3562.60197751733,1069.61903564239,1128.04147382452,1591.21901780373
"HVO_RS05615",519.112416309845,507.271983067394,187.486817092425,215.828563003795,249.929688660271
"HVO_RS05620",1388.45267615673,1174.06345766541,712.180139746765,692.168946195766,977.106068524203
"HVO_RS05630",1287.39879244842,1248.50588704637,2168.91224377424,2495.51775973138,2136.30376735803
"HVO_RS05635",249.173959828726,357.323661028604,376.322460207097,366.739941041605,395.126936358143
"HVO_RS05640",370.992340189436,346.689028259896,258.300183260427,289.176551212116,276.112798900871
"HVO_RS05645",11734.7092081562,12388.2837122685,13066.0776775131,13858.5543697515,13817.5413587893
"HVO_RS05655",23162.1038658569,24473.4803906288,12180.5733939075,11605.0006630752,10530.3708822194
"HVO_RS05665",578.637306713374,533.858564989165,506.484171353997,445.146411195328,564.127011547469
"HVO_RS05670",3967.40316038404,3739.13688147789,4517.21834850742,4193.48153273781,4314.26248282611
"HVO_RS05675",19.3801968755676,40.4116045210922,36.4183026006868,24.4493294027737,34.5140998626089
"HVO_RS05680",62.2934899571814,80.8232090421843,89.6969304794694,89.366514368759,76.169047972654
"HVO_RS05685",44.2975928584401,68.0616497197341,49.2321498120396,34.5662932935766,35.7042412371816
"HVO_RS05690",1160.0432129804,1076.2248361933,1358.94221741452,1345.55619747679,1225.8456158099
"HVO_RS05695",728.14168261061,711.456932226596,967.108257951573,1157.5492851727,939.021544537876
"HVO_RS05700",156.425874781367,107.409790963955,87.6736914460979,101.169638908029,105.922582336972
"HVO_RS05705",2688.31016659659,2787.33724867849,4450.45146040616,4770.14847451357,4158.35396275708
"HVO_RS05710",289.318653356687,228.644604527232,285.951116716504,317.841282236058,254.690254158562
"HVO_RS05715",1302.62608999351,1397.39074580829,1865.42638876851,1972.80795870657,2044.66288151593
"HVO_RS05720",491.42642077332,457.289209054464,559.088386221655,544.62988945489,561.746728798323
"HVO_RS05725",1272.17149490333,1155.98458195861,476.809998864548,476.34038319197,505.810084193406
"HVO_RS05730",20.7644966523938,21.2692655374169,40.4647806674298,53.1140604267153,30.9436757388907
"HVO_RS05735",916.40645225898,844.389841835452,553.018669121541,646.642608687153,493.908670447679
"HVO_RS05740",40670.7274431553,41942.9916397862,36897.1358385848,31678.7431830766,47112.9364538357
"HVO_RS05745",11423.2417583702,12157.5121811875,9449.87511186711,7697.32336025255,10331.6172726658
"HVO_RS05750",173.037472103282,239.27923729594,218.509815604121,198.966956519124,258.26067828228
"HVO_RS05755",24.9173959828726,23.3961920911586,18.8835643114673,23.6062490785401,16.6619792440181
"HVO_RS05760",51.2190917425714,47.8558474591881,53.2786278787826,53.1140604267153,67.838058350645
"HVO_RS05765",91.3637852705328,89.3309152571511,87.6736914460979,102.855799556496,80.9296134709449
"HVO_RS05770",2436.36760721421,2526.78874584513,2268.72536942057,1891.02916725591,2221.99394632727
"HVO_RS05775",1690.23002750486,1767.47596615935,2764.41893259658,3232.36996311153,2724.23360639695
"HVO_RS05780",348.843543760216,327.546689276221,345.299461695401,398.776993362481,304.676191890616
"HVO_RS05785",106.591082815622,102.092474579601,76.8830832681166,77.563389829489,67.838058350645
"HVO_RS05790",85.8265861632277,65.9347231659925,135.55701523589,139.10825349854,126.154985704708
"HVO_RS05795",52.6033915193977,39.3481412442213,63.3948230456401,62.3879439932846,57.1267859794905
"HVO_RS05800",13.8429977682625,12.7615593224502,19.5579773225911,20.2339277816058,24.9929688660271
"HVO_RS05805",12.4586979914363,8.50770621496677,11.4650211891051,15.1754458362044,7.14084824743632
"HVO_RS05810",1652.85393353055,1461.19854242054,698.691879524288,683.73814295343,740.267934984231
"HVO_RS05815",387.603937511351,347.752491536767,588.762558711104,734.322962407444,568.88757704576
"HVO_RS05820",1987.8544795225,1806.82410740357,1474.26684231669,1771.31176121474,1491.24714233962
"HVO_RS05825",294.855852463992,231.834994357844,390.485133440698,408.893957253284,351.091705498952
"HVO_RS05830",1317.85338753859,1245.31549721576,2321.32958428822,2290.64924094263,2398.13486976403
"HVO_RS05835",487.273521442841,543.429734481002,521.321257598721,492.358909352408,603.401676908369
"HVO_RS05845",339.153445322432,240.342700572811,420.159305930146,416.481680171386,484.387539451097
"HVO_RS05850",71.9835883949652,73.3789661040884,80.2551483237358,100.326558583796,79.7394720963722
"HVO_RS05855",161.963073888672,160.582954807498,119.371102968918,142.480574795474,120.204278831845
"HVO_RS05860",1226.48960226806,1109.19219777629,1114.13029437657,1272.20820926847,1121.1131748475
"HVO_RS05865",242.252460944594,248.850406787778,289.997594783247,385.287708174744,257.070536907707
"HVO_RS05875",330.847646661475,373.275610181667,546.274539010303,583.411584369634,379.655098488697
"HVO_RS05880",1479.81646142727,1363.35992094842,1418.96497540454,1370.84860720379,1336.52876364516
"HVO_RS05885",384.835337957699,346.689028259896,452.53113046409,404.678555632116,379.655098488697
"HVO_RS05890",303.16165112495,289.26201130887,407.345458718794,430.814045683357,359.422695120961
"HVO_RS05895",167.500272995977,186.106073452398,154.440579547357,166.086823874014,164.239509691035
"HVO_RS05900",434.670129923444,464.73345199256,660.924750901354,687.953544574598,692.662280001323
"HVO_RS05905",289.318653356687,242.469627126553,522.670083620969,547.159130427591,559.366446049178
"HVO_RS05910",17.9958970987413,15.9519491530627,32.3718245339439,47.2124981570802,44.0352308591906
"HVO_RS05915",674.153991314386,749.741610193946,1588.24264119662,1557.16935885941,1559.08520069026
"HVO_RS05920",143.96717678993,181.852220344915,267.067552405037,226.788607218832,247.549405911126
"HVO_RS05925",555.104210507328,498.764276852427,940.13173750662,821.160235803503,984.246916771639
"HVO_RS05930",304.545950901776,272.246598878937,359.462134929002,376.856904932408,366.563543368398
"HVO_RS05935",5.53719910730502,9.57116949183762,4.72089107786681,7.58772291810218,5.9507068728636
"HVO_RS05940",220.103664515374,233.961920911586,312.927637161457,328.801326451094,282.063505773735
"HVO_RS05945",24.9173959828726,13.825022599321,28.9997594783247,37.0955342662773,34.5140998626089
"HVO_RS05950",76.136487725444,82.950135595926,53.2786278787826,61.544863669051,82.1197548455176
"HVO_RS05955",4.15289933047876,7.44424293809592,17.5347382892196,27.821650699708,11.9014137457272
"HVO_RS05960",9.69009843778378,10.6346327687085,14.1626732336004,13.4892851877372,8.33098962200904
"HVO_RS05965",384.835337957699,499.827740129298,191.533295159168,192.222313925255,209.464881924799
"HVO_RS05975",0,0,0,0,0
"HVO_RS05985",2.76859955365251,2.12692655374169,0,0,1.19014137457272
"HVO_RS05990",125.971279691189,135.059836162597,57.9995189566494,50.5848194540145,61.8873514777814
"HVO_RS05995",159.194474335019,175.47144068369,149.045275458366,137.422092850073,179.711347560481
"HVO_RS06000",0,3.19038983061254,1.34882602224766,0.843080324233576,2.38028274914544
"HVO_RS06005",1.38429977682625,1.06346327687085,0.67441301112383,0,0
"HVO_RS06010",4.15289933047876,0,1.34882602224766,1.68616064846715,2.38028274914544
"HVO_RS06015",1.38429977682625,3.19038983061254,5.39530408899064,9.27388356656933,3.57042412371816
"HVO_RS06020",4.15289933047876,0,0.67441301112383,1.68616064846715,2.38028274914544
"HVO_RS06025",1.38429977682625,2.12692655374169,0.67441301112383,0.843080324233576,0
"HVO_RS06030",0,2.12692655374169,5.39530408899064,5.90156226963503,1.19014137457272
"HVO_RS06035",0,0,0,0,0
"HVO_RS06040",0,0,0,0,0
"HVO_RS06045",0,1.06346327687085,0.67441301112383,0,0
"HVO_RS06050",0,0,0,0,0
"HVO_RS06055",8.30579866095752,6.38077966122508,9.44178215573363,7.58772291810218,8.33098962200904
"HVO_RS06060",5.53719910730502,7.44424293809592,2.69765204449532,4.21540162116788,5.9507068728636
"HVO_RS06065",323.926147777343,344.562101706154,410.717523774413,420.697081792554,313.007181512625
"HVO_RS06070",2007.23467639807,2031.21485882332,2193.86552518582,2213.08585111314,2289.83200467791
"HVO_RS06075",1121.28281922927,1163.42882489671,766.807593647795,589.313146639269,761.69047972654
"HVO_RS06080",477.583423005058,530.668175158552,447.810239386223,464.5372586527,392.746653608997
"HVO_RS06085",69.2149888413127,52.1097005666715,66.7668881012592,72.5049078840875,97.591592714963
"HVO_RS06090",8.30579866095752,3.19038983061254,4.72089107786681,0,2.38028274914544
"HVO_RS06095",193.801968755676,212.692655374169,169.952078803205,161.871422252847,195.183185429926
"HVO_RS06100",1789.89961143635,1731.31821474574,1418.96497540454,1230.89727338102,1273.45127079281
"HVO_RS06105",711.530085288695,678.4895706436,898.318130816942,1031.9303168619,944.972251410739
"HVO_RS06110",1773.28801411443,1852.55302830901,1656.35835532013,1949.20170962803,2063.7051435091
"HVO_RS06115",24.9173959828726,49.9827740129298,55.3018669121541,42.9970965359124,69.0281997252177
"HVO_RS06120",138.429977682625,111.663644071439,167.25442675871,172.831466467883,205.89445780108
"HVO_RS06125",20.7644966523938,24.4596553680295,44.5112587341728,51.4278997782481,30.9436757388907
"HVO_RS06130",1050.68353061113,902.880322063348,1388.61638990397,1273.0512895927,1263.93013979623
"HVO_RS06135",401.446935279614,358.387124305475,362.159786973497,304.351997048321,339.190291753225
"HVO_RS06140",1565.64304759049,1704.73163282397,1198.43192076705,1241.85731759606,1232.98646405734
"HVO_RS06145",224.256563845853,183.979146898656,229.974836793226,213.299322031095,242.788840412835
"HVO_RS06150",210.413566077591,222.263824866007,237.393379915588,252.924097270073,229.697285292535
