"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"244","pyrE100microMFe","H26","pyrE","100microMFe",56.5016666666667,6,0.178216340952281,0.0125489256228772,0.0131692897910512,0.00512307743269777
"245","pyrE100microMFe","H26","pyrE","100microMFe",57.0016666666667,6,0.178222060665891,0.0125469812101197,0.0131672492550049,0.00512228362951358
"246","pyrE100microMFe","H26","pyrE","100microMFe",57.5016666666667,6,0.178227325568441,0.0125451633932611,0.0131653415732067,0.00512154150888869
"247","pyrE100microMFe","H26","pyrE","100microMFe",58.0016666666667,6,0.178232171972078,0.0125434643450098,0.0131635585314179,0.00512084787534468
"248","pyrE100microMFe","H26","pyrE","100microMFe",58.5016666666667,6,0.178236633279079,0.0125418766802468,0.0131618923794314,0.00512019971391936
"249","pyrE100microMFe","H26","pyrE","100microMFe",59.0016666666667,6,0.178240740215701,0.0125403934354791,0.0131603358095094,0.00511959418177861
"250","pyrE100microMFe","H26","pyrE","100microMFe",59.5016666666667,6,0.178244521047204,0.0125390080487329,0.0131588819352829,0.00511902860000783
"251","pyrE100microMFe","H26","pyrE","100microMFe",60.0016666666667,6,0.178248001775585,0.0125377143399498,0.0131575242711783,0.00511850044560878
"252","pyrE100microMFe","H26","pyrE","100microMFe",60.5016666666667,6,0.178251206321389,0.0125365064919362,0.0131562567124252,0.00511800734372208
"253","pyrE100microMFe","H26","pyrE","100microMFe",61.0016666666667,6,0.178254156690892,0.0125353790319044,0.0131550735156853,0.00511754706009154
"254","pyrE100microMFe","H26","pyrE","100microMFe",61.5016666666667,6,0.178256873129823,0.0125343268136351,0.0131539692803326,0.0051171174937819
"255","pyrE100microMFe","H26","pyrE","100microMFe",62.0016666666667,6,0.178259374264714,0.0125333450002803,0.0131529389304063,0.00511671667015824
"256","pyrE100microMFe","H26","pyrE","100microMFe",62.5016666666667,6,0.178261677232875,0.0125324290478204,0.0131519776972504,0.00511634273413232
"257","pyrE100microMFe","H26","pyrE","100microMFe",63.0016666666667,6,0.1782637978019,0.0125315746891814,0.0131510811028454,0.00511599394367854
"258","pyrE100microMFe","H26","pyrE","100microMFe",63.5016666666667,6,0.178265750479564,0.0125307779190143,0.0131502449438352,0.00511566866361991
