"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"294","pyrE100microMFe","H26","pyrE","100microMFe",17.5016666666667,9,0.121410642716375,0.00694616287732553,0.00533929343963811,0.00231538762577518
"295","pyrE100microMFe","H26","pyrE","100microMFe",18.0016666666667,9,0.12306451404432,0.00697888897048501,0.00536444894168972,0.002326296323495
"296","pyrE100microMFe","H26","pyrE","100microMFe",18.5016666666667,9,0.124641270882908,0.00701101129645683,0.00538914034719752,0.00233700376548561
"297","pyrE100microMFe","H26","pyrE","100microMFe",19.0016666666667,9,0.126143792808,0.0070427733272945,0.0054135548053489,0.00234759110909817
"298","pyrE100microMFe","H26","pyrE","100microMFe",19.5016666666667,9,0.127574927334557,0.00707436817012631,0.00543784075142267,0.00235812272337544
"299","pyrE100microMFe","H26","pyrE","100microMFe",20.0016666666667,9,0.128937481263802,0.00710594348317779,0.00546211168557836,0.00236864782772593
"300","pyrE100microMFe","H26","pyrE","100microMFe",20.5016666666667,9,0.130234213172207,0.00713760645275283,0.00548644999850266,0.00237920215091761
"301","pyrE100microMFe","H26","pyrE","100microMFe",21.0016666666667,9,0.131467826966486,0.00716942872321117,0.00551091076092549,0.00238980957440372
"302","pyrE100microMFe","H26","pyrE","100microMFe",21.5016666666667,9,0.132640966427775,0.00720145118802322,0.00553552540635084,0.00240048372934108
"303","pyrE100microMFe","H26","pyrE","100microMFe",22.0016666666667,9,0.133756210668358,0.00723368856659761,0.00556030524911773,0.0024112295221992
"304","pyrE100microMFe","H26","pyrE","100microMFe",22.5016666666667,9,0.13481607042548,0.00726613370807274,0.00558524479258737,0.00242204456935758
"305","pyrE100microMFe","H26","pyrE","100microMFe",23.0016666666667,9,0.135822985118696,0.00729876157903775,0.00561032479437678,0.00243292052634592
"306","pyrE100microMFe","H26","pyrE","100microMFe",23.5016666666667,9,0.136779320599812,0.00733153290672221,0.00563551506676228,0.00244384430224074
"307","pyrE100microMFe","H26","pyrE","100microMFe",24.0016666666667,9,0.137687367527507,0.00736439746221164,0.00566077700038237,0.00245479915407055
"308","pyrE100microMFe","H26","pyrE","100microMFe",24.5016666666667,9,0.138549340302134,0.00739729697949279,0.00568606580801456,0.00246576565983093
"309","pyrE100microMFe","H26","pyrE","100microMFe",25.0016666666667,9,0.139367376499866,0.00743016771550919,0.00571133249240823,0.0024767225718364
