"","ID","strain","name","condition","time","reps","average","sd","CI95","sem","facet"
"229","idr100microMFe","SH118","idr","100microMFe",49.0016666666667,6,0.19441371735976,0.00586096678602587,0.00615070742950217,0.00239272967086054,"100microMFe"
"230","idr100microMFe","SH118","idr","100microMFe",49.5016666666667,6,0.195587572329526,0.00534199554417065,0.00560608051221822,0.00218086054857324,"100microMFe"
"231","idr100microMFe","SH118","idr","100microMFe",50.0016666666667,6,0.196725803752851,0.00486329314301375,0.00510371315154039,0.00198543111165999,"100microMFe"
"232","idr100microMFe","SH118","idr","100microMFe",50.5016666666667,6,0.197828972278338,0.00443269168139101,0.00465182463112218,0.00180963880108127,"100microMFe"
"233","idr100microMFe","SH118","idr","100microMFe",51.0016666666667,6,0.198897665605762,0.00405968448137341,0.00426037758148591,0.00165735924934337,"100microMFe"
"234","idr100microMFe","SH118","idr","100microMFe",51.5016666666667,6,0.199932495791926,0.00375507807572751,0.00394071276326048,0.00153300420497409,"100microMFe"
"235","idr100microMFe","SH118","idr","100microMFe",52.0016666666667,6,0.200934096601906,0.00352979227024172,0.00370428980982102,0.00144103166001874,"100microMFe"
"236","idr100microMFe","SH118","idr","100microMFe",52.5016666666667,6,0.201903120917903,0.00339258395978555,0.0035602985187384,0.00138501660183757,"100microMFe"
"237","idr100microMFe","SH118","idr","100microMFe",53.0016666666667,6,0.202840238216608,0.00334720552020408,0.00351267676695874,0.00136649093145452,"100microMFe"
"238","idr100microMFe","SH118","idr","100microMFe",53.5016666666667,6,0.203746132124785,0.00339046536360644,0.0035580751884015,0.00138415168856927,"100microMFe"
"239","idr100microMFe","SH118","idr","100microMFe",54.0016666666667,6,0.204621498061447,0.00351260181249698,0.00368624953079756,0.00143401368503216,"100microMFe"
"240","idr100microMFe","SH118","idr","100microMFe",54.5016666666667,6,0.20546704097379,0.00369981904373975,0.00388272196566637,0.0015104447996324,"100microMFe"
"241","idr100microMFe","SH118","idr","100microMFe",55.0016666666667,6,0.206283473172791,0.00393738735183792,0.00413203461509438,0.00160743165528187,"100microMFe"
"242","idr100microMFe","SH118","idr","100microMFe",55.5016666666667,6,0.207071512273201,0.00421187043705972,0.00442008694727475,0.00171948890558492,"100microMFe"
"243","idr100microMFe","SH118","idr","100microMFe",56.0016666666667,6,0.207831879241543,0.00451211640042441,0.00473517576196455,0.00184206380684722,"100microMFe"
"244","idr100microMFe","SH118","idr","100microMFe",56.5016666666667,6,0.208565296554644,0.00482936791314958,0.00506811080622927,0.00197158119456435,"100microMFe"
"245","idr100microMFe","SH118","idr","100microMFe",57.0016666666667,6,0.209272486470248,0.00515695504841452,0.00541189242114771,0.00210531808251421,"100microMFe"
"246","idr100microMFe","SH118","idr","100microMFe",57.5016666666667,6,0.209954169410336,0.00548987502592053,0.00576127051077589,0.00224123209419231,"100microMFe"
"247","idr100microMFe","SH118","idr","100microMFe",58.0016666666667,6,0.210611062456918,0.00582440005445631,0.00611233299815856,0.00237780136520942,"100microMFe"
"248","idr100microMFe","SH118","idr","100microMFe",58.5016666666667,6,0.211243877959359,0.00615775824234769,0.00646217096138292,0.00251389427552821,"100microMFe"
"249","idr100microMFe","SH118","idr","100microMFe",59.0016666666667,6,0.211853322251546,0.00648788964902243,0.00680862262539639,0.0026486698579316,"100microMFe"
"250","idr100microMFe","SH118","idr","100microMFe",59.5016666666667,6,0.212440094476688,0.00681326511524197,0.00715008323599494,0.00278150383577461,"100microMFe"
"251","idr100microMFe","SH118","idr","100microMFe",60.0016666666667,6,0.213004885516953,0.00713275327661406,0.00748536549906365,0.00291193433147821,"100microMFe"
"252","idr100microMFe","SH118","idr","100microMFe",60.5016666666667,6,0.213548377024768,0.00744552313624799,0.00781359733684877,0.00303962209198238,"100microMFe"
"253","idr100microMFe","SH118","idr","100microMFe",61.0016666666667,6,0.214071240552177,0.00775097242611907,0.00813414670782039,0.00316432124239565,"100microMFe"
"254","idr100microMFe","SH118","idr","100microMFe",61.5016666666667,6,0.214574136774408,0.0080486745639518,0.00844656594133529,0.0032858576312333,"100microMFe"
"255","idr100microMFe","SH118","idr","100microMFe",62.0016666666667,6,0.215057714803519,0.00833833903126076,0.0087505501569408,0.00340411265482031,"100microMFe"
"256","idr100microMFe","SH118","idr","100microMFe",62.5016666666667,6,0.215522611587831,0.00861978148531214,0.00904590589880211,0.00351901105555074,"100microMFe"
"257","idr100microMFe","SH118","idr","100microMFe",63.0016666666667,6,0.215969451392745,0.00889290098196802,0.00933252723254323,0.00363051162315285,"100microMFe"
"258","idr100microMFe","SH118","idr","100microMFe",63.5016666666667,6,0.216398845358428,0.00915766243815499,0.0096103773407366,0.00373860003502191,"100microMFe"
"259","idr100microMFe","SH118","idr","100microMFe",64.0016666666667,6,0.216811391129851,0.00941408299160129,0.009879474208325,0.00384328328760616,"100microMFe"
"260","idr100microMFe","SH118","idr","100microMFe",64.5016666666667,6,0.217207672554663,0.00966222128796419,0.0101398793801513,0.00394458532289493,"100microMFe"
"261","pyrE-Fe","H26","pyrE","-Fe",0,6,0,0,0,0,"-Fe"
"262","pyrE-Fe","H26","pyrE","-Fe",0.501666666666667,6,0.000757639595950104,0.000244454514945789,0.000256539280317597,9.97981378227912e-05,"-Fe"
"263","pyrE-Fe","H26","pyrE","-Fe",1.00166666666667,6,0.00152186956975137,0.000499274180727356,0.000523956119335156,0.000203827830754689,"-Fe"
"264","pyrE-Fe","H26","pyrE","-Fe",1.50166666666667,6,0.00229527616156217,0.000766029331743973,0.00080389848193783,0.000312730165129652,"-Fe"
"265","pyrE-Fe","H26","pyrE","-Fe",2.00166666666667,6,0.00307797069961809,0.00104542577089794,0.00109710706284603,0.000426793283775949,"-Fe"
"266","pyrE-Fe","H26","pyrE","-Fe",2.50166666666667,6,0.00387008851608288,0.0013380917236676,0.00140424114426663,0.000546273658671141,"-Fe"
"267","pyrE-Fe","H26","pyrE","-Fe",3.00166666666667,6,0.00467178563298389,0.00164457348114612,0.00172587402354254,0.000671394312220106,"-Fe"
"268","pyrE-Fe","H26","pyrE","-Fe",3.50166666666667,6,0.00548323530313881,0.00196533383141639,0.00206249136698169,0.000802344176866537,"-Fe"
"269","pyrE-Fe","H26","pyrE","-Fe",4.00166666666667,6,0.00630462449158668,0.00230075284150669,0.00241449203046907,0.000939278414324981,"-Fe"
"270","pyrE-Fe","H26","pyrE","-Fe",4.50166666666667,6,0.00713615037234866,0.00265113052116187,0.00278219085492328,0.0010823195030609,"-Fe"
"271","pyrE-Fe","H26","pyrE","-Fe",5.00166666666667,6,0.00797801690376664,0.00301669090712068,0.00316582295248259,0.0012315589056899,"-Fe"
"272","pyrE-Fe","H26","pyrE","-Fe",5.50166666666667,6,0.00883043153388234,0.00339758714120954,0.0035655490356376,0.0013870591421008,"-Fe"
"273","pyrE-Fe","H26","pyrE","-Fe",6.00166666666667,6,0.00969360207588157,0.00379390716693935,0.00398146139544296,0.00154885611508159,"-Fe"
"274","pyrE-Fe","H26","pyrE","-Fe",6.50166666666667,6,0.0105677337829582,0.00420567972878348,0.00441359019737346,0.00171696155951438,"-Fe"
"275","pyrE-Fe","H26","pyrE","-Fe",7.00166666666667,6,0.0114530266423379,0.00463288041938906,0.00486190982748314,0.00189136551113909,"-Fe"
"276","pyrE-Fe","H26","pyrE","-Fe",7.50166666666667,6,0.012349672899821,0.00507543757810353,0.0053263450825292,0.00207203871461681,"-Fe"
"277","pyrE-Fe","H26","pyrE","-Fe",8.00166666666667,6,0.013257854819129,0.00553323789661405,0.00580677705272988,0.00225893491202255,"-Fe"
"278","pyrE-Fe","H26","pyrE","-Fe",8.50166666666667,6,0.0141777426745705,0.00600613163276314,0.00630304859332829,0.00245199297137648,"-Fe"
"279","pyrE-Fe","H26","pyrE","-Fe",9.00166666666667,6,0.0151094929710129,0.00649393737129611,0.00681496932069057,0.00265113883021103,"-Fe"
"280","pyrE-Fe","H26","pyrE","-Fe",9.50166666666667,6,0.0160532468817548,0.00699644630063393,0.00734232010050366,0.00285628724155602,"-Fe"
"281","pyrE-Fe","H26","pyrE","-Fe",10.0016666666667,6,0.017009128892512,0.00751342599837716,0.00788485702041806,0.00306734331936422,"-Fe"
"282","pyrE-Fe","H26","pyrE","-Fe",10.5016666666667,6,0.0179772456382109,0.00804462373596375,0.00844231485807354,0.00328420388763221,"-Fe"
"283","pyrE-Fe","H26","pyrE","-Fe",11.0016666666667,6,0.0189576849184878,0.00858976932563102,0.00901441006880248,0.00350675864266779,"-Fe"
"284","pyrE-Fe","H26","pyrE","-Fe",11.5016666666667,6,0.0199505148775821,0.00914857754145381,0.00960084332635361,0.00373489114147461,"-Fe"
"285","pyrE-Fe","H26","pyrE","-Fe",12.0016666666667,6,0.0209557833345501,0.00972075015156456,0.0102013016555761,0.00396847963140257,"-Fe"
